DBN,Category,#Asian,%Asian,#Black,%Black,#Hispanic,%Hispanic
20K686,Reside in temporary housing,s,s,s,s,s,s
20K686,Students with Disabilities,s,s,s,s,s,s
20K748,All Students,221,0.3843478260869565,s,s,118,0.20521739130434782
20K748,Attend school outside district of residence,9,0.3333333333333333,s,s,s,s
20K748,English Language Learners,25,0.2403846153846154,s,s,39,0.375
20K748,Poverty,126,0.33421750663129973,s,s,106,0.28116710875331563
20K748,Reside in temporary housing,s,s,s,s,s,s
20K748,Students with Disabilities,12,0.17142857142857143,s,s,29,0.4142857142857143
20K971,All Students,205,0.5452127659574468,s,s,146,0.3882978723404255
20K971,Attend school outside district of residence,9,0.5625,s,s,7,0.4375
20K971,English Language Learners,109,0.7124183006535948,s,s,38,0.24836601307189543
20K971,Poverty,195,0.5539772727272727,s,s,136,0.38636363636363635
20K971,Reside in temporary housing,8,0.4,s,s,10,0.5
20K971,Students with Disabilities,11,0.2619047619047619,s,s,26,0.6190476190476191
29Q295,Reside in temporary housing,7,0.21875,13,0.40625,9,0.28125
21K090,All Students,64,0.11169284467713787,71,0.12390924956369982,338,0.5898778359511344
21K090,Attend school outside district of residence,s,s,s,s,14,0.7368421052631579
21K090,English Language Learners,25,0.24752475247524752,s,s,56,0.5544554455445545
21K090,Poverty,64,0.11169284467713787,71,0.12390924956369982,338,0.5898778359511344
21K090,Reside in temporary housing,s,s,13,0.15853658536585366,55,0.6707317073170732
21K090,Students with Disabilities,s,s,16,0.14814814814814814,70,0.6481481481481481
21K095,All Students,255,0.2833333333333333,87,0.09666666666666666,345,0.38333333333333336
21K095,Attend school outside district of residence,18,0.26865671641791045,s,s,20,0.29850746268656714
21K095,English Language Learners,58,0.42962962962962964,s,s,58,0.42962962962962964
21K095,Poverty,255,0.2833333333333333,87,0.09666666666666666,345,0.38333333333333336
21K095,Reside in temporary housing,s,s,s,s,14,0.7368421052631579
21K095,Students with Disabilities,s,s,26,0.16049382716049382,85,0.5246913580246914
21K096,All Students,214,0.3338533541341654,68,0.1060842433697348,177,0.27613104524180965
21K096,Attend school outside district of residence,156,0.42276422764227645,s,s,105,0.2845528455284553
21K096,English Language Learners,77,0.4095744680851064,s,s,48,0.2553191489361702
21K096,Poverty,214,0.3338533541341654,68,0.1060842433697348,177,0.27613104524180965
21K096,Reside in temporary housing,9,0.2727272727272727,s,s,10,0.30303030303030304
21K096,Students with Disabilities,s,s,32,0.2064516129032258,61,0.3935483870967742
21K097,All Students,385,0.4942233632862644,8,0.010269576379974325,152,0.1951219512195122
21K097,Attend school outside district of residence,8,0.38095238095238093,s,s,s,s
21K097,English Language Learners,119,0.5534883720930233,s,s,57,0.2651162790697674
21K097,Poverty,385,0.4942233632862644,8,0.010269576379974325,152,0.1951219512195122
21K097,Reside in temporary housing,s,s,s,s,8,0.5333333333333333
21K097,Students with Disabilities,40,0.3125,s,s,52,0.40625
21K100,Attend school outside district of residence,s,s,s,s,s,s
21K098,All Students,403,0.26992632283991963,44,0.029470864032150032,144,0.09645010046885466
21K098,Attend school outside district of residence,59,0.17251461988304093,s,s,21,0.06140350877192982
21K098,English Language Learners,s,s,s,s,12,0.5454545454545454
21K098,Poverty,403,0.26992632283991963,44,0.029470864032150032,144,0.09645010046885466
21K098,Reside in temporary housing,s,s,s,s,s,s
21K098,Students with Disabilities,19,0.1450381679389313,s,s,38,0.2900763358778626
21K099,All Students,341,0.4025974025974026,70,0.08264462809917356,152,0.179456906729634
21K099,Attend school outside district of residence,24,0.41379310344827586,s,s,8,0.13793103448275862
21K099,English Language Learners,130,0.48148148148148145,s,s,38,0.14074074074074075
21K099,Poverty,341,0.4025974025974026,70,0.08264462809917356,152,0.179456906729634
21K099,Reside in temporary housing,s,s,7,0.35,8,0.4
21K099,Students with Disabilities,30,0.24193548387096775,s,s,38,0.3064516129032258
21K100,All Students,s,s,29,0.04073033707865169,38,0.05337078651685393
21K100,English Language Learners,9,0.09183673469387756,s,s,s,s
21K100,Poverty,24,0.06629834254143646,s,s,24,0.06629834254143646
21K100,Reside in temporary housing,s,s,s,s,6,0.35294117647058826
21K100,Students with Disabilities,s,s,15,0.14285714285714285,15,0.14285714285714285
21K101,All Students,468,0.5282167042889391,s,s,168,0.18961625282167044
21K101,Attend school outside district of residence,11,0.3548387096774194,s,s,6,0.1935483870967742
21K101,English Language Learners,74,0.4713375796178344,s,s,36,0.22929936305732485
21K101,Poverty,468,0.5282167042889391,s,s,168,0.18961625282167044
21K101,Reside in temporary housing,s,s,s,s,s,s
26Q188,Attend school outside district of residence,13,0.52,s,s,s,s
21K101,Students with Disabilities,44,0.26993865030674846,s,s,60,0.36809815950920244
21K121,All Students,59,0.17455621301775148,s,s,144,0.4260355029585799
21K121,Attend school outside district of residence,8,0.08080808080808081,s,s,41,0.41414141414141414
21K121,English Language Learners,16,0.24615384615384617,s,s,31,0.47692307692307695
21K121,Poverty,59,0.17455621301775148,s,s,144,0.4260355029585799
21K121,Reside in temporary housing,s,s,s,s,s,s
21K121,Students with Disabilities,10,0.10752688172043011,s,s,38,0.40860215053763443
21K128,All Students,126,0.2964705882352941,s,s,76,0.17882352941176471
21K128,Attend school outside district of residence,23,0.45098039215686275,s,s,s,s
21K128,English Language Learners,51,0.2897727272727273,s,s,19,0.10795454545454546
21K128,Poverty,109,0.30193905817174516,s,s,70,0.19390581717451524
21K128,Reside in temporary housing,s,s,s,s,s,s
21K128,Students with Disabilities,16,0.23529411764705882,s,s,16,0.23529411764705882
21K153,All Students,125,0.24752475247524752,13,0.02574257425742574,160,0.31683168316831684
21K153,Attend school outside district of residence,6,0.13953488372093023,s,s,16,0.37209302325581395
21K153,English Language Learners,27,0.20300751879699247,s,s,41,0.3082706766917293
21K153,Poverty,125,0.24752475247524752,13,0.02574257425742574,160,0.31683168316831684
21K153,Reside in temporary housing,s,s,s,s,9,0.5625
21K153,Students with Disabilities,13,0.15476190476190477,s,s,49,0.5833333333333334
21K177,All Students,228,0.24863685932388221,6,0.006543075245365322,302,0.3293347873500545
21K177,Attend school outside district of residence,6,0.24,s,s,7,0.28
21K177,English Language Learners,87,0.28618421052631576,s,s,94,0.3092105263157895
21K177,Poverty,228,0.24863685932388221,6,0.006543075245365322,302,0.3293347873500545
21K177,Reside in temporary housing,12,0.32432432432432434,s,s,14,0.3783783783783784
26Q188,English Language Learners,14,0.7,s,s,s,s
21K177,Students with Disabilities,27,0.1588235294117647,s,s,85,0.5
21K188,All Students,s,s,242,0.5148936170212766,163,0.3468085106382979
21K188,Attend school outside district of residence,s,s,s,s,s,s
21K188,English Language Learners,6,0.24,s,s,6,0.24
21K188,Poverty,s,s,242,0.5148936170212766,163,0.3468085106382979
21K188,Reside in temporary housing,s,s,23,0.5111111111111111,20,0.4444444444444444
21K188,Students with Disabilities,s,s,54,0.5625,34,0.3541666666666667
21K212,Attend school outside district of residence,s,s,s,s,s,s
21K199,All Students,97,0.2086021505376344,s,s,121,0.26021505376344084
21K199,Attend school outside district of residence,7,0.125,15,0.26785714285714285,s,s
21K199,English Language Learners,31,0.2152777777777778,s,s,41,0.2847222222222222
21K199,Poverty,84,0.21212121212121213,s,s,114,0.2878787878787879
21K199,Reside in temporary housing,s,s,s,s,11,0.4230769230769231
21K199,Students with Disabilities,s,s,13,0.13978494623655913,35,0.3763440860215054
21K209,All Students,197,0.2931547619047619,28,0.041666666666666664,155,0.23065476190476192
21K209,Attend school outside district of residence,s,s,14,0.25925925925925924,12,0.2222222222222222
21K209,English Language Learners,36,0.32432432432432434,s,s,21,0.1891891891891892
21K209,Poverty,154,0.2916666666666667,s,s,141,0.26704545454545453
21K209,Reside in temporary housing,s,s,s,s,17,0.7083333333333334
21K209,Students with Disabilities,34,0.1878453038674033,s,s,63,0.34806629834254144
21K212,All Students,210,0.328125,98,0.153125,212,0.33125
21K212,English Language Learners,79,0.6076923076923076,s,s,34,0.26153846153846155
21K212,Poverty,178,0.32014388489208634,87,0.1564748201438849,197,0.35431654676258995
21K212,Reside in temporary housing,17,0.3269230769230769,12,0.23076923076923078,20,0.38461538461538464
21K212,Students with Disabilities,s,s,27,0.19148936170212766,70,0.49645390070921985
21K215,All Students,202,0.23006833712984054,25,0.02847380410022779,225,0.25626423690205014
21K215,Attend school outside district of residence,7,0.2,s,s,13,0.37142857142857144
21K215,English Language Learners,33,0.22916666666666666,s,s,44,0.3055555555555556
21K215,Poverty,150,0.2608695652173913,16,0.02782608695652174,197,0.3426086956521739
21K215,Reside in temporary housing,s,s,s,s,6,0.42857142857142855
21K215,Students with Disabilities,14,0.12173913043478261,s,s,56,0.48695652173913045
21K216,All Students,134,0.22483221476510068,27,0.04530201342281879,116,0.19463087248322147
21K216,Attend school outside district of residence,s,s,s,s,s,s
21K216,English Language Learners,30,0.297029702970297,s,s,23,0.22772277227722773
31R030,English Language Learners,8,0.1702127659574468,s,s,25,0.5319148936170213
21K216,Poverty,124,0.2831050228310502,s,s,98,0.2237442922374429
21K216,Reside in temporary housing,s,s,s,s,s,s
21K216,Students with Disabilities,17,0.2073170731707317,s,s,18,0.21951219512195122
21K225,All Students,162,0.16581371545547594,s,s,366,0.37461617195496416
21K225,Attend school outside district of residence,s,s,7,0.17073170731707318,6,0.14634146341463414
21K225,English Language Learners,83,0.1976190476190476,s,s,139,0.33095238095238094
21K225,Poverty,162,0.16581371545547594,s,s,366,0.37461617195496416
21K225,Reside in temporary housing,s,s,s,s,22,0.6875
21K225,Students with Disabilities,19,0.09178743961352658,s,s,119,0.5748792270531401
21K226,All Students,260,0.27253668763102723,18,0.018867924528301886,294,0.3081761006289308
21K226,Attend school outside district of residence,31,0.3263157894736842,s,s,24,0.25263157894736843
21K226,English Language Learners,69,0.32701421800947866,s,s,61,0.2890995260663507
21K226,Poverty,242,0.29404617253948967,s,s,269,0.3268529769137303
21K226,Reside in temporary housing,24,0.2553191489361702,s,s,36,0.3829787234042553
21K238,Reside in temporary housing,8,0.0975609756097561,s,s,60,0.7317073170731707
21K226,Students with Disabilities,29,0.17159763313609466,s,s,80,0.47337278106508873
21K228,All Students,395,0.290014684287812,111,0.08149779735682819,349,0.25624082232011747
21K228,Attend school outside district of residence,103,0.3333333333333333,s,s,38,0.12297734627831715
21K228,English Language Learners,61,0.4236111111111111,s,s,36,0.25
21K228,Poverty,395,0.290014684287812,111,0.08149779735682819,349,0.25624082232011747
21K228,Reside in temporary housing,15,0.22727272727272727,s,s,22,0.3333333333333333
21K228,Students with Disabilities,39,0.16738197424892703,s,s,94,0.4034334763948498
21K238,All Students,87,0.1743486973947896,s,s,277,0.5551102204408818
21K238,Attend school outside district of residence,s,s,7,0.20588235294117646,18,0.5294117647058824
21K238,English Language Learners,27,0.17880794701986755,s,s,85,0.5629139072847682
22K014,English Language Learners,20,0.20202020202020202,18,0.18181818181818182,s,s
21K238,Poverty,87,0.1743486973947896,s,s,277,0.5551102204408818
21K238,Students with Disabilities,s,s,14,0.11666666666666667,70,0.5833333333333334
21K239,All Students,375,0.2798507462686567,96,0.07164179104477612,68,0.050746268656716415
21K239,Attend school outside district of residence,246,0.2551867219917012,87,0.09024896265560166,51,0.052904564315352696
21K239,English Language Learners,s,s,s,s,s,s
21K239,Poverty,375,0.2798507462686567,96,0.07164179104477612,68,0.050746268656716415
21K239,Reside in temporary housing,s,s,s,s,s,s
21K239,Students with Disabilities,s,s,22,0.16923076923076924,22,0.16923076923076924
21K253,All Students,314,0.37292161520190026,s,s,344,0.4085510688836104
21K253,Attend school outside district of residence,s,s,s,s,6,0.46153846153846156
21K253,English Language Learners,83,0.415,s,s,62,0.31
21K253,Poverty,314,0.37292161520190026,s,s,344,0.4085510688836104
21K253,Reside in temporary housing,7,0.11475409836065574,s,s,46,0.7540983606557377
21K253,Students with Disabilities,37,0.2215568862275449,s,s,96,0.5748502994011976
21K281,All Students,441,0.38017241379310346,78,0.06724137931034482,261,0.225
21K281,Attend school outside district of residence,137,0.39255014326647564,s,s,73,0.20916905444126074
21K281,English Language Learners,80,0.425531914893617,s,s,42,0.22340425531914893
21K281,Poverty,441,0.38017241379310346,78,0.06724137931034482,261,0.225
21K281,Reside in temporary housing,s,s,8,0.32,8,0.32
21K281,Students with Disabilities,19,0.10919540229885058,18,0.10344827586206896,79,0.4540229885057471
21K288,All Students,13,0.02268760907504363,300,0.5235602094240838,212,0.3699825479930192
21K288,Attend school outside district of residence,s,s,s,s,s,s
21K288,English Language Learners,s,s,s,s,31,0.7045454545454546
21K288,Poverty,13,0.02268760907504363,300,0.5235602094240838,212,0.3699825479930192
21K288,Reside in temporary housing,s,s,50,0.5681818181818182,32,0.36363636363636365
21K288,Students with Disabilities,s,s,68,0.46258503401360546,67,0.4557823129251701
21K303,All Students,103,0.20641282565130262,s,s,168,0.3366733466933868
21K303,Attend school outside district of residence,s,s,8,0.1951219512195122,13,0.3170731707317073
21K303,English Language Learners,14,0.24561403508771928,s,s,13,0.22807017543859648
21K303,Poverty,103,0.20641282565130262,s,s,168,0.3366733466933868
21K303,Reside in temporary housing,s,s,s,s,11,0.6111111111111112
21K303,Students with Disabilities,s,s,15,0.1744186046511628,36,0.4186046511627907
21K329,All Students,s,s,226,0.601063829787234,100,0.26595744680851063
21K329,Attend school outside district of residence,s,s,s,s,s,s
21K329,English Language Learners,s,s,s,s,s,s
21K329,Poverty,24,0.06818181818181818,213,0.6051136363636364,92,0.26136363636363635
21K329,Reside in temporary housing,s,s,25,0.5434782608695652,16,0.34782608695652173
21K329,Students with Disabilities,s,s,51,0.5795454545454546,24,0.2727272727272727
21K468,All Students,s,s,65,0.2674897119341564,73,0.3004115226337449
22K197,English Language Learners,22,0.14864864864864866,s,s,22,0.14864864864864866
21K468,Attend school outside district of residence,s,s,17,0.17708333333333334,29,0.3020833333333333
21K468,English Language Learners,s,s,s,s,s,s
21K468,Poverty,s,s,57,0.29533678756476683,63,0.32642487046632124
21K468,Reside in temporary housing,s,s,s,s,s,s
21K468,Students with Disabilities,s,s,14,0.3111111111111111,15,0.3333333333333333
21K690,All Students,51,0.20078740157480315,s,s,86,0.33858267716535434
21K690,Attend school outside district of residence,36,0.23225806451612904,s,s,61,0.3935483870967742
21K690,English Language Learners,17,0.4146341463414634,s,s,7,0.17073170731707318
21K690,Poverty,46,0.21100917431192662,s,s,80,0.3669724770642202
21K690,Reside in temporary housing,s,s,s,s,s,s
21K690,Students with Disabilities,s,s,s,s,22,0.46808510638297873
22K014,All Students,s,s,261,0.4762773722627737,92,0.1678832116788321
22K014,Attend school outside district of residence,s,s,30,0.6976744186046512,8,0.18604651162790697
22K014,Poverty,s,s,261,0.4762773722627737,92,0.1678832116788321
